"COG","SOG","Timestamp","Longitude","Latitude","MMSI","RouteName","Type"
"109.4","3.5","Mon Apr 30 08:00:11 CST 2018","119.66762666666666","39.93542166666667","412011360","POs0ENs0","机动船在航"
"212.1","0.0","Mon Apr 30 08:50:06 CST 2018","118.959885","38.09158","413200690","POs0ENs0","机动船在航"
"229.3","0.0","Mon Apr 30 08:55:06 CST 2018","118.95995166666668","38.09162666666667","413200690","POs0ENs0","机动船在航"
"344.1","0.8","Mon Apr 30 09:35:15 CST 2018","119.58273","39.903686666666665","413698570","POs0ENs0","机动船在航"
"344.1","0.8","Mon Apr 30 09:35:16 CST 2018","119.58273","39.903686666666665","413698570","POs0ENs0","机动船在航"
"132.0","9.9","Mon Apr 30 08:00:16 CST 2018","117.80333333333331","38.972","563680000","POs0ENs0","机动船在航"
"104.0","12.7","Mon Apr 30 08:07:17 CST 2018","117.822","38.965833333333336","563680000","POs0ENs0","机动船在航"
"241.7","2.9","Mon Apr 30 09:40:40 CST 2018","119.38941666666666","35.07799333333333","412328760","POs0ENs0","在航"
"81.0","9.7","Mon Apr 30 09:45:19 CST 2018","119.38942166666666","35.07177166666666","412328760","POs0ENs0","在航"
"23.4","2.5","Mon Apr 30 12:40:53 CST 2018","117.87282","38.35094","413272390","POs0ENs0","在航"
"30.9","10.2","Mon Apr 30 12:43:52 CST 2018","117.87250166666666","38.35653","413272390","POs0ENs0","在航"
"360.0","102.3","Mon Apr 30 08:01:26 CST 2018","119.81714","39.855086666666665","413439790","POs0ENs0","在航"
"360.0","102.3","Mon Apr 30 08:02:22 CST 2018","119.817305","39.855093333333336","413439790","POs0ENs0","在航"
"242.5","0.1","Mon Apr 30 08:02:17 CST 2018","120.01584333333334","39.927","900035325","POs0ENs0","失控"
"300.7","0.1","Mon Apr 30 08:06:55 CST 2018","120.015745","39.927038333333336","900035325","POs0ENs0","失控"
"186.3","0.7","Mon Apr 30 15:45:30 CST 2018","119.86206666666666","35.46861666666667","413359060","POs0ENs0","机动船在航"
"1.6","2.8","Mon Apr 30 15:50:10 CST 2018","119.86366666666666","35.4687","413359060","POs0ENs0","机动船在航"
"206.0","0.0","Mon Apr 30 14:29:20 CST 2018","117.8787","38.3287","414059000","POs0ENs0","机动船在航"
"206.0","0.0","Mon Apr 30 14:29:31 CST 2018","117.8787","38.328716666666665","414059000","POs0ENs0","机动船在航"
"269.0","1.1","Mon Apr 30 08:07:10 CST 2018","124.9266","36.6385","636013812","POs0ENs0","机动船在航"
"268.0","1.1","Mon Apr 30 08:10:21 CST 2018","124.9253","36.63845","636013812","POs0ENs0","机动船在航"
"0.0","0.0","Mon Apr 30 10:22:45 CST 2018","124.144975","39.817191666666666","413202770","POs0ENs0","机动船在航"
"0.0","0.0","Mon Apr 30 13:22:54 CST 2018","124.144975","39.817191666666666","413202770","POs0ENs0","机动船在航"
"8.1","0.0","Mon Apr 30 12:05:04 CST 2018","121.37990666666668","37.58343666666666","413556760","POs0ENs0","机动船在航"
"8.1","0.0","Mon Apr 30 12:05:13 CST 2018","121.37990666666668","37.58343666666666","413556760","POs0ENs0","机动船在航"
"138.5","0.7","Mon Apr 30 13:48:26 CST 2018","119.73118666666667","35.316536666666664","414373000","POs0ENs0","机动船在航"
"139.0","0.6","Mon Apr 30 13:49:05 CST 2018","119.73126666666668","35.31645666666667","414373000","POs0ENs0","机动船在航"
"303.3","0.1","Mon Apr 30 08:00:46 CST 2018","117.78804666666667","38.97364666666667","413001810","POs0ENs0","机动船在航"
