"COG","SOG","Timestamp","mercator_x","mercator_y","MMSI","RouteName","Type","Latitude","Longitude"
"296.2","0.0","Mon Apr 02 09:08:57 CST 2018","1.3514409563414937E7","4521890.985352125","636017221","POs6ENs13","帆船在航","37.591591666666666","121.40200666666668"
"302.4","0.1","Mon Apr 02 09:09:06 CST 2018","1.351440900681748E7","4521896.604859762","636017221","POs6ENs13","帆船在航","37.591631666666665","121.40200166666666"
"127.6","0.0","Mon Apr 02 09:35:23 CST 2018","1.359152539853204E7","4902153.637378285","414771000","POs7ENs14","机动船在航","40.24873333333333","122.09475"
"149.8","0.0","Mon Apr 02 09:35:29 CST 2018","1.359152539853204E7","4902152.665045422","414771000","POs7ENs14","机动船在航","40.24872666666667","122.09475"
"304.0","102.3","Mon Apr 02 05:08:52 CST 2018","1.359145359746048E7","4906233.1738574","414229000","EXs1EXs0","在航","40.276698333333336","122.094105"
"349.7","0.1","Mon Apr 02 18:28:57 CST 2018","1.359147048091658E7","4906183.321317911","414229000","EXs1EXs0","机动船在航","40.276356666666665","122.09425666666668"
"349.7","0.1","Mon Apr 02 18:29:05 CST 2018","1.359147048091658E7","4906183.321317911","414229000","EXs1EXs0","机动船在航","40.276356666666665","122.09425666666668"
"349.7","0.1","Mon Apr 02 18:29:07 CST 2018","1.3591470109851608E7","4906186.239508402","414229000","EXs1EXs0","机动船在航","40.27637666666666","122.09425333333331"
"349.7","0.1","Mon Apr 02 18:29:17 CST 2018","1.3591470666449064E7","4906187.455421364","414229000","EXs1EXs0","机动船在航","40.276385","122.09425833333331"
"349.7","0.1","Mon Apr 02 18:29:26 CST 2018","1.3591470666449064E7","4906186.969056162","414229000","EXs1EXs0","机动船在航","40.276381666666666","122.09425833333331"
"349.7","0.1","Mon Apr 02 18:29:37 CST 2018","1.3591469738786642E7","4906187.94178659","414229000","EXs1EXs0","机动船在航","40.27638833333334","122.09425"
"349.7","0.1","Mon Apr 02 18:29:57 CST 2018","1.3591468625591734E7","4906187.698603974","414229000","EXs1EXs0","机动船在航","40.27638666666667","122.09424"
"349.7","0.1","Mon Apr 02 18:30:00 CST 2018","1.3591469367721671E7","4906189.64406507","414229000","EXs1EXs0","机动船在航","40.2764","122.09424666666666"
"349.7","0.1","Mon Apr 02 18:30:08 CST 2018","1.3591468068994278E7","4906186.969056162","414229000","EXs1EXs0","机动船在航","40.276381666666666","122.094235"
"349.7","0.1","Mon Apr 02 18:30:19 CST 2018","1.3591468625591734E7","4906186.482690983","414229000","EXs1EXs0","机动船在航","40.27637833333333","122.09424"
"349.7","0.1","Mon Apr 02 18:30:26 CST 2018","1.3591470109851608E7","4906185.266778143","414229000","EXs1EXs0","机动船在航","40.27637","122.09425333333331"
"349.7","0.1","Mon Apr 02 18:30:36 CST 2018","1.3591469367721671E7","4906184.780413049","414229000","EXs1EXs0","机动船在航","40.27636666666667","122.09424666666666"
"349.7","0.1","Mon Apr 02 18:30:46 CST 2018","1.3591468440059248E7","4906183.5645004185","414229000","EXs1EXs0","机动船在航","40.27635833333333","122.09423833333334"
"349.7","0.1","Mon Apr 02 18:30:56 CST 2018","1.359146732686434E7","4906182.105405461","414229000","EXs1EXs0","机动船在航","40.27634833333333","122.09422833333332"
"349.7","0.1","Mon Apr 02 18:31:08 CST 2018","1.3591466955799373E7","4906181.619040523","414229000","EXs1EXs0","机动船在航","40.276345","122.094225"
"349.7","0.1","Mon Apr 02 18:31:30 CST 2018","1.3591466770266883E7","4906181.619040523","414229000","EXs1EXs0","机动船在航","40.276345","122.09422333333332"
"349.7","0.1","Mon Apr 02 18:31:36 CST 2018","1.359146732686434E7","4906181.619040523","414229000","EXs1EXs0","机动船在航","40.276345","122.09422833333332"
"349.7","0.1","Mon Apr 02 18:31:37 CST 2018","1.359146714133186E7","4906181.862222989","414229000","EXs1EXs0","机动船在航","40.27634666666667","122.09422666666669"
"349.7","0.1","Mon Apr 02 18:31:46 CST 2018","1.3591468440059248E7","4906180.889493161","414229000","EXs1EXs0","机动船在航","40.27634","122.09423833333334"
"349.7","0.1","Mon Apr 02 18:31:56 CST 2018","1.359146881112422E7","4906179.187216191","414229000","EXs1EXs0","机动船在航","40.27632833333333","122.09424166666666"
"349.7","0.1","Mon Apr 02 18:32:15 CST 2018","1.3591470109851608E7","4906176.51221012","414229000","EXs1EXs0","机动船在航","40.27631","122.09425333333331"
"349.7","0.0","Mon Apr 02 18:32:20 CST 2018","1.3591470109851608E7","4906176.025845457","414229000","EXs1EXs0","机动船在航","40.27630666666666","122.09425333333331"
"349.7","0.0","Mon Apr 02 18:32:21 CST 2018","1.3591470109851608E7","4906176.025845457","414229000","EXs1EXs0","机动船在航","40.27630666666666","122.09425333333331"
"349.7","0.0","Mon Apr 02 18:32:26 CST 2018","1.3591469367721671E7","4906176.51221012","414229000","EXs1EXs0","机动船在航","40.27631","122.09424666666666"
"349.7","0.1","Mon Apr 02 18:32:37 CST 2018","1.3591468625591734E7","4906178.700851397","414229000","EXs1EXs0","机动船在航","40.276325","122.09424"
"349.7","0.1","Mon Apr 02 18:32:46 CST 2018","1.3591468254526764E7","4906181.619040523","414229000","EXs1EXs0","机动船在航","40.276345","122.09423666666666"
"349.7","0.1","Mon Apr 02 18:32:57 CST 2018","1.3591467697929312E7","4906184.29404798","414229000","EXs1EXs0","机动船在航","40.276363333333336","122.09423166666669"
"349.7","0.1","Mon Apr 02 18:33:08 CST 2018","1.359146714133186E7","4906186.239508402","414229000","EXs1EXs0","机动船在航","40.27637666666666","122.09422666666669"
"349.7","0.1","Mon Apr 02 18:33:17 CST 2018","1.3591467697929312E7","4906187.94178659","414229000","EXs1EXs0","机动船在航","40.27638833333334","122.09423166666669"
"349.7","0.1","Mon Apr 02 18:33:18 CST 2018","1.3591467697929312E7","4906187.94178659","414229000","EXs1EXs0","机动船在航","40.27638833333334","122.09423166666669"
"349.7","0.1","Mon Apr 02 18:33:46 CST 2018","1.3591467883461796E7","4906189.64406507","414229000","EXs1EXs0","机动船在航","40.2764","122.09423333333334"
"349.7","0.1","Mon Apr 02 18:33:48 CST 2018","1.3591467697929312E7","4906193.048622907","414229000","EXs1EXs0","机动船在航","40.27642333333333","122.09423166666669"
"349.7","0.1","Mon Apr 02 18:33:51 CST 2018","1.3591466770266883E7","4906192.3190747015","414229000","EXs1EXs0","机动船在航","40.27641833333333","122.09422333333332"
"349.7","0.1","Mon Apr 02 18:33:56 CST 2018","1.359146732686434E7","4906192.3190747015","414229000","EXs1EXs0","机动船在航","40.27641833333333","122.09422833333332"
"349.7","0.1","Mon Apr 02 18:34:18 CST 2018","1.3591468625591734E7","4906192.075891978","414229000","EXs1EXs0","机动船在航","40.27641666666667","122.09424"
"349.7","0.1","Mon Apr 02 18:34:28 CST 2018","1.359146732686434E7","4906192.3190747015","414229000","EXs1EXs0","机动船在航","40.27641833333333","122.09422833333332"
"349.7","0.1","Mon Apr 02 18:34:38 CST 2018","1.3591470666449064E7","4906187.455421364","414229000","EXs1EXs0","机动船在航","40.276385","122.09425833333331"
"349.7","0.1","Mon Apr 02 18:34:39 CST 2018","1.3591470666449064E7","4906187.455421364","414229000","EXs1EXs0","机动船在航","40.276385","122.09425833333331"
"349.7","0.1","Mon Apr 02 18:34:47 CST 2018","1.3591470109851608E7","4906187.94178659","414229000","EXs1EXs0","机动船在航","40.27638833333334","122.09425333333331"
"349.7","0.1","Mon Apr 02 18:34:56 CST 2018","1.3591468625591734E7","4906191.346343842","414229000","EXs1EXs0","机动船在航","40.27641166666667","122.09424"
"349.7","0.1","Mon Apr 02 18:35:07 CST 2018","1.3591468068994278E7","4906194.021353937","414229000","EXs1EXs0","机动船在航","40.27643","122.094235"
"349.7","0.1","Mon Apr 02 18:35:16 CST 2018","1.3591470109851608E7","4906188.914517114","414229000","EXs1EXs0","机动船在航","40.276395","122.09425333333331"
"349.7","0.1","Mon Apr 02 18:35:26 CST 2018","1.3591471408579005E7","4906187.94178659","414229000","EXs1EXs0","机动船在航","40.27638833333334","122.094265"
"349.7","0.1","Mon Apr 02 18:35:37 CST 2018","1.3591471408579005E7","4906187.455421364","414229000","EXs1EXs0","机动船在航","40.276385","122.094265"
"349.7","0.1","Mon Apr 02 18:35:49 CST 2018","1.3591471408579005E7","4906187.94178659","414229000","EXs1EXs0","机动船在航","40.27638833333334","122.094265"
"349.7","0.1","Mon Apr 02 18:35:50 CST 2018","1.3591471408579005E7","4906187.94178659","414229000","EXs1EXs0","机动船在航","40.27638833333334","122.094265"
"349.7","0.1","Mon Apr 02 18:35:56 CST 2018","1.3591471223046515E7","4906187.94178659","414229000","EXs1EXs0","机动船在航","40.27638833333334","122.09426333333332"
"349.7","0.0","Mon Apr 02 18:36:07 CST 2018","1.3591471223046515E7","4906188.671334473","414229000","EXs1EXs0","机动船在航","40.27639333333333","122.09426333333332"
"349.7","0.1","Mon Apr 02 18:36:19 CST 2018","1.3591471594111493E7","4906188.42815184","414229000","EXs1EXs0","机动船在航","40.27639166666667","122.09426666666668"
"349.7","0.1","Mon Apr 02 18:36:21 CST 2018","1.3591471594111493E7","4906188.42815184","414229000","EXs1EXs0","机动船在航","40.27639166666667","122.09426666666668"
"349.7","0.1","Mon Apr 02 18:36:26 CST 2018","1.3591471408579005E7","4906187.94178659","414229000","EXs1EXs0","机动船在航","40.27638833333334","122.094265"
"349.7","0.1","Mon Apr 02 18:36:37 CST 2018","1.3591471408579005E7","4906187.698603974","414229000","EXs1EXs0","机动船在航","40.27638666666667","122.094265"
"349.7","0.1","Mon Apr 02 18:36:47 CST 2018","1.3591470666449064E7","4906186.969056162","414229000","EXs1EXs0","机动船在航","40.276381666666666","122.09425833333331"
"349.7","0.0","Mon Apr 02 18:36:56 CST 2018","1.3591470666449064E7","4906186.239508402","414229000","EXs1EXs0","机动船在航","40.27637666666666","122.09425833333331"
"349.7","0.1","Mon Apr 02 18:37:07 CST 2018","1.3591471779643971E7","4906186.239508402","414229000","EXs1EXs0","机动船在航","40.27637666666666","122.09426833333332"
"349.7","0.1","Mon Apr 02 18:37:22 CST 2018","1.3591472707306398E7","4906185.753143261","414229000","EXs1EXs0","机动船在航","40.27637333333333","122.09427666666669"
"349.7","0.1","Mon Apr 02 18:37:26 CST 2018","1.359147400603379E7","4906187.212238761","414229000","EXs1EXs0","机动船在航","40.276383333333335","122.09428833333334"
"349.7","0.1","Mon Apr 02 18:37:38 CST 2018","1.3591473820501303E7","4906186.969056162","414229000","EXs1EXs0","机动船在航","40.276381666666666","122.09428666666666"
"349.7","0.1","Mon Apr 02 18:37:46 CST 2018","1.3591473820501303E7","4906186.969056162","414229000","EXs1EXs0","机动船在航","40.276381666666666","122.09428666666666"
"349.7","0.1","Mon Apr 02 18:37:48 CST 2018","1.3591473449436337E7","4906185.99632583","414229000","EXs1EXs0","机动船在航","40.276375","122.09428333333334"
"349.7","0.1","Mon Apr 02 18:37:54 CST 2018","1.3591473449436337E7","4906185.99632583","414229000","EXs1EXs0","机动船在航","40.276375","122.09428333333334"
"349.7","0.1","Mon Apr 02 18:37:56 CST 2018","1.3591473449436337E7","4906185.753143261","414229000","EXs1EXs0","机动船在航","40.27637333333333","122.09428333333334"
"349.7","0.1","Mon Apr 02 18:38:05 CST 2018","1.3591473449436337E7","4906185.753143261","414229000","EXs1EXs0","机动船在航","40.27637333333333","122.09428333333334"
"349.7","0.1","Mon Apr 02 18:38:21 CST 2018","1.359147289283888E7","4906184.050865454","414229000","EXs1EXs0","机动船在航","40.276361666666666","122.09427833333334"
"349.7","0.1","Mon Apr 02 18:38:24 CST 2018","1.359147289283888E7","4906184.050865454","414229000","EXs1EXs0","机动船在航","40.276361666666666","122.09427833333334"
"349.7","0.1","Mon Apr 02 18:38:25 CST 2018","1.3591472707306398E7","4906183.321317911","414229000","EXs1EXs0","机动船在航","40.276356666666665","122.09427666666669"
"349.7","0.1","Mon Apr 02 18:38:26 CST 2018","1.3591471594111493E7","4906181.862222989","414229000","EXs1EXs0","机动船在航","40.27634666666667","122.09426666666668"
"349.7","0.1","Mon Apr 02 18:38:27 CST 2018","1.3591472707306398E7","4906183.321317911","414229000","EXs1EXs0","机动船在航","40.276356666666665","122.09427666666669"
"349.7","0.1","Mon Apr 02 18:38:29 CST 2018","1.3591471594111493E7","4906181.862222989","414229000","EXs1EXs0","机动船在航","40.27634666666667","122.09426666666668"
"349.7","0.1","Mon Apr 02 18:38:37 CST 2018","1.3591471037514037E7","4906181.132675609","414229000","EXs1EXs0","机动船在航","40.27634166666667","122.09426166666668"
"349.7","0.1","Mon Apr 02 18:38:47 CST 2018","1.3591470666449064E7","4906182.34858794","414229000","EXs1EXs0","机动船在航","40.27635","122.09425833333331"
"349.7","0.1","Mon Apr 02 18:39:00 CST 2018","1.3591470109851608E7","4906182.591770424","414229000","EXs1EXs0","机动船在航","40.27635166666666","122.09425333333331"
"349.7","0.1","Mon Apr 02 18:39:07 CST 2018","1.3591469182189189E7","4906181.375858064","414229000","EXs1EXs0","机动船在航","40.27634333333334","122.094245"
"349.7","0.1","Mon Apr 02 18:39:16 CST 2018","1.3591468625591734E7","4906181.619040523","414229000","EXs1EXs0","机动船在航","40.276345","122.09424"
"349.7","0.1","Mon Apr 02 18:39:26 CST 2018","1.3591468068994278E7","4906181.862222989","414229000","EXs1EXs0","机动船在航","40.27634666666667","122.094235"
"349.7","0.1","Mon Apr 02 18:39:37 CST 2018","1.359146714133186E7","4906183.07813541","414229000","EXs1EXs0","机动船在航","40.276355","122.09422666666669"
"349.7","0.1","Mon Apr 02 18:39:50 CST 2018","1.3591466770266883E7","4906181.862222989","414229000","EXs1EXs0","机动船在航","40.27634666666667","122.09422333333332"
"349.7","0.1","Mon Apr 02 18:39:56 CST 2018","1.3591465657071976E7","4906180.159945853","414229000","EXs1EXs0","机动船在航","40.276335","122.09421333333331"
"349.7","0.1","Mon Apr 02 18:40:07 CST 2018","1.3591463987279618E7","4906178.700851397","414229000","EXs1EXs0","机动船在航","40.276325","122.09419833333334"
"258.8","0.2","Mon Apr 02 18:40:17 CST 2018","1.3591462131954772E7","4906179.187216191","414229000","EXs1EXs0","机动船在航","40.27632833333333","122.09418166666669"
"254.4","0.2","Mon Apr 02 18:40:27 CST 2018","1.3591461389824834E7","4906179.430398597","414229000","EXs1EXs0","机动船在航","40.27633","122.094175"
"248.3","0.2","Mon Apr 02 18:40:56 CST 2018","1.35914593489675E7","4906177.241757157","414229000","EXs1EXs0","机动船在航","40.276315","122.09415666666666"
"246.0","0.2","Mon Apr 02 18:41:06 CST 2018","1.3591458050240109E7","4906176.025845457","414229000","EXs1EXs0","机动船在航","40.27630666666666","122.094145"
"245.0","0.3","Mon Apr 02 18:41:16 CST 2018","1.3591456380447747E7","4906175.053116204","414229000","EXs1EXs0","机动船在航","40.2763","122.09413"
"244.2","0.3","Mon Apr 02 18:41:27 CST 2018","1.3591454710655384E7","4906174.8099339055","414229000","EXs1EXs0","机动船在航","40.27629833333334","122.094115"
"243.5","0.3","Mon Apr 02 18:41:38 CST 2018","1.3591450257875752E7","4906170.675835753","414229000","EXs1EXs0","机动船在航","40.27627","122.094075"
"244.0","0.2","Mon Apr 02 18:41:47 CST 2018","1.3591447845953451E7","4906168.730378398","414229000","EXs1EXs0","机动船在航","40.27625666666667","122.09405333333332"
"242.8","0.2","Mon Apr 02 18:41:56 CST 2018","1.3591447289355995E7","4906167.757649864","414229000","EXs1EXs0","机动船在航","40.27625","122.09404833333332"
"240.5","0.2","Mon Apr 02 18:42:06 CST 2018","1.3591446361693576E7","4906166.298557243","414229000","EXs1EXs0","机动船在航","40.27624","122.09404"
"240.0","0.2","Mon Apr 02 18:42:22 CST 2018","1.3591445248498669E7","4906165.8121930845","414229000","EXs1EXs0","机动船在航","40.27623666666667","122.09403"
"239.6","0.2","Mon Apr 02 18:42:26 CST 2018","1.359144450636873E7","4906165.082646891","414229000","EXs1EXs0","机动船在航","40.27623166666667","122.09402333333334"
"239.6","0.2","Mon Apr 02 18:42:31 CST 2018","1.359144450636873E7","4906165.082646891","414229000","EXs1EXs0","机动船在航","40.27623166666667","122.09402333333334"
"240.0","0.2","Mon Apr 02 18:42:37 CST 2018","1.359144227997891E7","4906161.9212806765","414229000","EXs1EXs0","机动船在航","40.27621","122.09400333333332"
"240.3","0.2","Mon Apr 02 18:42:47 CST 2018","1.3591440795719037E7","4906159.975825045","414229000","EXs1EXs0","机动船在航","40.27619666666666","122.09399"
"237.6","0.2","Mon Apr 02 18:42:56 CST 2018","1.3591439496991644E7","4906158.759915474","414229000","EXs1EXs0","机动船在航","40.27618833333333","122.09397833333334"
"236.2","0.2","Mon Apr 02 18:43:18 CST 2018","1.3591438012731764E7","4906157.057642323","414229000","EXs1EXs0","机动船在航","40.276176666666665","122.093965"
"236.0","0.2","Mon Apr 02 18:43:21 CST 2018","1.359143578634195E7","4906156.328096778","414229000","EXs1EXs0","机动船在航","40.27617166666667","122.093945"
"234.3","0.2","Mon Apr 02 18:43:26 CST 2018","1.359143207569226E7","4906154.382642251","414229000","EXs1EXs0","机动船在航","40.276158333333335","122.09391166666668"
"234.3","0.2","Mon Apr 02 18:43:27 CST 2018","1.359143207569226E7","4906154.382642251","414229000","EXs1EXs0","机动船在航","40.276158333333335","122.09391166666668"
"235.3","0.2","Mon Apr 02 18:43:38 CST 2018","1.3591434302082071E7","4906154.625824044","414229000","EXs1EXs0","机动船在航","40.27616","122.09393166666666"
"234.8","0.2","Mon Apr 02 18:43:59 CST 2018","1.3591430591432376E7","4906155.355369466","414229000","EXs1EXs0","机动船在航","40.276165","122.09389833333331"
"232.0","0.3","Mon Apr 02 18:44:08 CST 2018","1.3591428365042564E7","4906153.653096902","414229000","EXs1EXs0","机动船在航","40.27615333333333","122.09387833333334"
"231.0","0.3","Mon Apr 02 18:44:17 CST 2018","1.3591426138652747E7","4906151.950824633","414229000","EXs1EXs0","机动船在航","40.27614166666667","122.09385833333332"
"230.1","0.3","Mon Apr 02 18:44:27 CST 2018","1.359142576758778E7","4906151.950824633","414229000","EXs1EXs0","机动船在航","40.27614166666667","122.093855"
"229.5","0.4","Mon Apr 02 18:44:37 CST 2018","1.3591425210990325E7","4906152.437188108","414229000","EXs1EXs0","机动船在航","40.276145","122.09385"
"232.1","0.4","Mon Apr 02 18:44:46 CST 2018","1.3591423170132997E7","4906150.978097754","414229000","EXs1EXs0","机动船在航","40.276135","122.09383166666667"
"236.6","0.5","Mon Apr 02 18:44:58 CST 2018","1.3591417233093482E7","4906146.600827984","414229000","EXs1EXs0","机动船在航","40.276105","122.09377833333332"
"238.8","0.5","Mon Apr 02 18:45:06 CST 2018","1.3591413151378822E7","4906143.682649216","414229000","EXs1EXs0","机动船在航","40.276085","122.09374166666667"
"241.1","0.6","Mon Apr 02 18:45:18 CST 2018","1.3591411667118942E7","4906146.114464796","414229000","EXs1EXs0","机动船在航","40.27610166666667","122.09372833333332"
"242.7","0.6","Mon Apr 02 18:45:26 CST 2018","1.359140869859919E7","4906147.087191196","414229000","EXs1EXs0","机动船在航","40.27610833333333","122.09370166666666"
"244.9","0.6","Mon Apr 02 18:45:36 CST 2018","1.3591403689222105E7","4906144.169012283","414229000","EXs1EXs0","机动船在航","40.27608833333333","122.09365666666666"
"246.9","0.6","Mon Apr 02 18:45:46 CST 2018","1.3591399236442473E7","4906144.655375376","414229000","EXs1EXs0","机动船在航","40.276091666666666","122.09361666666666"
"245.9","0.7","Mon Apr 02 18:45:57 CST 2018","1.3591395711325264E7","4906145.628101631","414229000","EXs1EXs0","机动船在航","40.27609833333333","122.093585"
"245.9","0.7","Mon Apr 02 18:45:58 CST 2018","1.3591395711325264E7","4906145.628101631","414229000","EXs1EXs0","机动船在航","40.27609833333333","122.093585"
"245.9","0.7","Mon Apr 02 18:46:03 CST 2018","1.3591395711325264E7","4906145.628101631","414229000","EXs1EXs0","机动船在航","40.27609833333333","122.093585"
"245.5","0.6","Mon Apr 02 18:46:06 CST 2018","1.359139237174054E7","4906144.898556931","414229000","EXs1EXs0","机动船在航","40.276093333333336","122.093555"
"245.8","0.6","Mon Apr 02 18:46:16 CST 2018","1.3591389032155816E7","4906142.466741652","414229000","EXs1EXs0","机动船在航","40.27607666666667","122.093525"
"244.2","0.5","Mon Apr 02 18:46:26 CST 2018","1.3591385692571094E7","4906140.521289857","414229000","EXs1EXs0","机动船在航","40.27606333333333","122.093495"
"242.2","0.5","Mon Apr 02 18:46:36 CST 2018","1.3591382909583822E7","4906137.84629427","414229000","EXs1EXs0","机动船在航","40.276045","122.09347"
"237.4","0.4","Mon Apr 02 18:46:53 CST 2018","1.3591377900206735E7","4906130.30767424","414229000","EXs1EXs0","机动船在航","40.27599333333333","122.093425"
"237.4","0.4","Mon Apr 02 18:46:54 CST 2018","1.3591377900206735E7","4906130.30767424","414229000","EXs1EXs0","机动船在航","40.27599333333333","122.093425"
"231.5","0.4","Mon Apr 02 18:46:57 CST 2018","1.3591379013401646E7","4906131.280399082","414229000","EXs1EXs0","机动船在航","40.276","122.093435"
"224.6","0.3","Mon Apr 02 18:47:06 CST 2018","1.3591376230414376E7","4906125.2008703975","414229000","EXs1EXs0","机动船在航","40.275958333333335","122.09341"
"215.7","0.3","Mon Apr 02 18:47:17 CST 2018","1.3591376230414376E7","4906123.74178407","414229000","EXs1EXs0","机动船在航","40.27594833333333","122.09341"
"206.3","0.3","Mon Apr 02 18:47:27 CST 2018","1.3591376972544316E7","4906122.769059971","414229000","EXs1EXs0","机动船在航","40.27594166666667","122.09341666666668"
"196.3","0.3","Mon Apr 02 18:47:36 CST 2018","1.3591376601479344E7","4906119.364526384","414229000","EXs1EXs0","机动船在航","40.27591833333334","122.09341333333332"
"179.0","0.4","Mon Apr 02 18:47:46 CST 2018","1.3591376230414376E7","4906119.364526384","414229000","EXs1EXs0","机动船在航","40.27591833333334","122.09341"
"163.3","0.5","Mon Apr 02 18:47:57 CST 2018","1.3591378271271706E7","4906116.6895365305","414229000","EXs1EXs0","机动船在航","40.2759","122.09342833333334"
"153.7","0.6","Mon Apr 02 18:48:07 CST 2018","1.3591381610856429E7","4906112.798643495","414229000","EXs1EXs0","机动船在航","40.27587333333334","122.09345833333332"
"144.3","0.8","Mon Apr 02 18:48:29 CST 2018","1.3591386991298487E7","4906099.180529953","414229000","EXs1EXs0","机动船在航","40.27578","122.09350666666668"
"143.3","0.9","Mon Apr 02 18:48:36 CST 2018","1.3591390887480663E7","4906095.289643821","414229000","EXs1EXs0","机动船在航","40.27575333333333","122.09354166666668"
"143.3","1.0","Mon Apr 02 18:48:46 CST 2018","1.3591395711325264E7","4906089.453317503","414229000","EXs1EXs0","机动船在航","40.275713333333336","122.093585"
"146.3","1.1","Mon Apr 02 18:48:57 CST 2018","1.359140109176732E7","4906082.644274494","414229000","EXs1EXs0","机动船在航","40.275666666666666","122.09363333333332"
"147.9","1.1","Mon Apr 02 18:48:59 CST 2018","1.3591402390494712E7","4906081.671554448","414229000","EXs1EXs0","机动船在航","40.27566","122.093645"
"150.3","1.2","Mon Apr 02 18:49:03 CST 2018","1.3591403689222105E7","4906078.996574815","414229000","EXs1EXs0","机动船在航","40.275641666666665","122.09365666666666"
"154.3","1.2","Mon Apr 02 18:49:07 CST 2018","1.3591404987949498E7","4906075.348876484","414229000","EXs1EXs0","机动船在航","40.27561666666666","122.09366833333333"
"157.0","1.2","Mon Apr 02 18:49:09 CST 2018","1.3591406101144403E7","4906072.430718791","414229000","EXs1EXs0","机动船在航","40.275596666666665","122.09367833333332"
"160.2","1.3","Mon Apr 02 18:49:15 CST 2018","1.3591406472209375E7","4906069.755741664","414229000","EXs1EXs0","机动船在航","40.275578333333335","122.09368166666668"
"165.4","1.3","Mon Apr 02 18:49:17 CST 2018","1.3591407585404284E7","4906064.892148745","414229000","EXs1EXs0","机动船在航","40.275545","122.09369166666669"
"167.4","1.3","Mon Apr 02 18:49:19 CST 2018","1.3591407770936765E7","4906062.4603531845","414229000","EXs1EXs0","机动船在航","40.27552833333333","122.09369333333332"
"170.2","1.4","Mon Apr 02 18:49:22 CST 2018","1.3591407770936765E7","4906059.299019852","414229000","EXs1EXs0","机动船在航","40.275506666666665","122.09369333333332"
"174.2","1.4","Mon Apr 02 18:49:38 CST 2018","1.3591407770936765E7","4906055.164970101","414229000","EXs1EXs0","机动船在航","40.27547833333333","122.09369333333332"
"176.8","1.5","Mon Apr 02 18:49:48 CST 2018","1.3591407770936765E7","4906052.003639106","414229000","EXs1EXs0","机动船在航","40.27545666666666","122.09369333333332"
"191.7","1.6","Mon Apr 02 18:49:53 CST 2018","1.3591401648364771E7","4906028.415278277","414229000","EXs1EXs0","机动船在航","40.275295","122.09363833333332"
"193.8","1.6","Mon Apr 02 18:49:57 CST 2018","1.3591399978572411E7","4906024.038062883","414229000","EXs1EXs0","机动船在航","40.275265","122.09362333333333"
"195.5","1.6","Mon Apr 02 18:50:07 CST 2018","1.3591398308780048E7","4906013.581389525","414229000","EXs1EXs0","机动船在航","40.27519333333333","122.09360833333334"
"197.9","1.6","Mon Apr 02 18:50:17 CST 2018","1.3591394969195329E7","4906001.665658977","414229000","EXs1EXs0","机动船在航","40.27511166666667","122.09357833333334"
"198.8","1.6","Mon Apr 02 18:50:27 CST 2018","1.35913916296106E7","4905992.911253867","414229000","EXs1EXs0","机动船在航","40.27505166666667","122.09354833333332"
"198.8","1.6","Mon Apr 02 18:50:30 CST 2018","1.359139033088321E7","4905989.506765086","414229000","EXs1EXs0","机动船在航","40.27502833333333","122.09353666666668"
"199.2","1.7","Mon Apr 02 18:50:33 CST 2018","1.3591389217688302E7","4905986.345455132","414229000","EXs1EXs0","机动船在航","40.27500666666667","122.09352666666666"
"199.9","1.6","Mon Apr 02 18:50:36 CST 2018","1.3591386991298487E7","4905982.697791056","414229000","EXs1EXs0","机动船在航","40.27498166666667","122.09350666666668"
"200.1","1.7","Mon Apr 02 18:50:39 CST 2018","1.3591385692571094E7","4905979.293305801","414229000","EXs1EXs0","机动船在航","40.27495833333333","122.093495"
"200.5","1.7","Mon Apr 02 18:50:43 CST 2018","1.35913843938437E7","4905976.131999117","414229000","EXs1EXs0","机动船在航","40.27493666666667","122.09348333333334"
"200.4","1.7","Mon Apr 02 18:50:46 CST 2018","1.3591382909583822E7","4905971.75480692","414229000","EXs1EXs0","机动船在航","40.274906666666666","122.09347"
"200.8","1.7","Mon Apr 02 18:50:49 CST 2018","1.3591381239791462E7","4905968.59350265","414229000","EXs1EXs0","机动船在航","40.274885","122.093455"
"201.8","1.7","Mon Apr 02 18:50:52 CST 2018","1.35913795699991E7","4905965.675376533","414229000","EXs1EXs0","机动船在航","40.274865","122.09344"
"203.4","1.7","Mon Apr 02 18:50:57 CST 2018","1.3591377158076797E7","4905960.32548089","414229000","EXs1EXs0","机动船在航","40.27482833333333","122.09341833333332"
"203.6","1.7","Mon Apr 02 18:51:00 CST 2018","1.3591376230414376E7","4905957.893711102","414229000","EXs1EXs0","机动船在航","40.274811666666665","122.09341"
"203.9","1.7","Mon Apr 02 18:51:03 CST 2018","1.359137437508953E7","4905953.516526998","414229000","EXs1EXs0","机动船在航","40.27478166666667","122.09339333333334"
"204.6","1.7","Mon Apr 02 18:51:07 CST 2018","1.359137289082965E7","4905950.355228571","414229000","EXs1EXs0","机动船在航","40.27476","122.09338"
"205.3","1.7","Mon Apr 02 18:51:09 CST 2018","1.3591371592102258E7","4905947.437107848","414229000","EXs1EXs0","机动船在航","40.27474","122.09336833333332"
"205.9","1.7","Mon Apr 02 18:51:13 CST 2018","1.3591369922309898E7","4905944.518987987","414229000","EXs1EXs0","机动船在航","40.27472","122.09335333333334"
"207.2","1.7","Mon Apr 02 18:51:17 CST 2018","1.3591367510387598E7","4905938.925927332","414229000","EXs1EXs0","机动船在航","40.274681666666666","122.09333166666669"
